text_id,n_words_masked,n_words_orig,mask_ratio,n_vowels,oov_rate,schwa_v1_AH0,mean_word_length,mean_sentence_length,latinate_ratio,mean_syllables,fk_grade,register
inaugural_1841-Harrison_txt,3771,8422,0.5522441225362147,7889,0.01405462741978255,0.2950944352896438,7.1858923362503315,40.10476190476191,0.1548660832670379,2.3386369663219306,27.64677334545593,oratorical
inaugural_1849-Taylor_txt,517,1085,0.5235023041474655,1151,0.01160541586073501,0.3188531711555169,7.4100580270793035,49.31818181818182,0.19729206963249515,2.404255319148936,32.01430367504835,oratorical
inaugural_1853-Pierce_txt,1561,3324,0.5303850782190133,3273,0.017937219730941704,0.30461350443018637,7.22293401665599,31.96153846153846,0.1755285073670724,2.326713645099295,24.33022101217168,oratorical
inaugural_1877-Hayes_txt,1182,2475,0.5224242424242425,2477,0.01015228426395939,0.3169156237383932,7.181049069373943,41.94915254237288,0.19543147208121828,2.3096446700507616,28.02397659812441,oratorical
inaugural_1881-Garfield_txt,1406,2957,0.5245180926614812,2838,0.00995732574679943,0.30267794221282596,6.980796586059744,26.63963963963964,0.17354196301564723,2.244665718349929,21.286514935988624,oratorical
inaugural_1885-Cleveland_txt,798,1679,0.5247170935080405,1717,0.016290726817042606,0.32440302853814795,7.18922305764411,38.15909090909091,0.19423558897243107,2.3471177944862154,26.988035429482796,oratorical
inaugural_1889-Harrison_txt,2073,4371,0.5257378174330817,4363,0.010130246020260492,0.31102452440980977,7.0482392667631455,27.840764331210192,0.16304872165943077,2.3150024119633383,22.584926550339365,oratorical
inaugural_1909-Taft_txt,2553,5418,0.5287929125138427,5378,0.003133568350959655,0.2913722573447378,7.100665883274579,34.075471698113205,0.16764590677634156,2.298080689385037,24.81678609700759,oratorical
inaugural_1933-Roosevelt_txt,914,1881,0.5140882509303561,1741,0.0087527352297593,0.27225732337736935,6.652078774617068,22.129411764705882,0.16411378555798686,2.103938730853392,17.86694761230532,oratorical
inaugural_1937-Roosevelt_txt,890,1791,0.503070910106086,1708,0.012359550561797753,0.272248243559719,6.551685393258427,18.65625,0.1449438202247191,2.1224719101123597,16.731106039325848,oratorical
inaugural_1941-Roosevelt_txt,617,1335,0.5378277153558053,1124,0.006482982171799027,0.26601423487544484,6.304700162074554,19.63235294117647,0.10696920583468396,2.0032414910858996,15.704867241872439,oratorical
inaugural_1957-Eisenhower_txt,802,1655,0.5154078549848943,1289,0.0024937655860349127,0.23584173778122575,5.957605985037406,17.98913043478261,0.08354114713216958,1.7618453865336658,12.215536430662478,oratorical
inaugural_1961-Kennedy_txt,684,1365,0.4989010989010989,1123,0.0,0.2252894033837934,5.8845029239766085,26.25,0.07163742690058479,1.8216374269005848,16.142821637426902,oratorical
inaugural_1965-Johnson_txt,684,1485,0.5393939393939393,1118,0.008771929824561403,0.24239713774597496,5.982456140350878,15.797872340425531,0.06432748538011696,1.8333333333333333,12.20450354609929,oratorical
inaugural_1985-Reagan_txt,1274,2543,0.4990169091624066,2238,0.0007849293563579278,0.25915996425379806,6.155416012558869,20.508064516129032,0.09811616954474098,1.9505494505494505,15.424628677773843,oratorical
inaugural_1997-Clinton_txt,1105,2150,0.486046511627907,1910,0.0018099547511312218,0.26649214659685866,6.065158371040724,19.36936936936937,0.09954751131221719,1.9113122171945702,14.517538216949983,oratorical
inaugural_2001-Bush_txt,773,1582,0.511378002528445,1406,0.00129366106080207,0.2759601706970128,6.329883570504528,16.309278350515463,0.111254851228978,2.002587322121604,14.401148957735963,oratorical
inaugural_2009-Obama_txt,1142,2385,0.5211740041928721,1909,0.0043782837127845885,0.24044002095337874,6.028896672504378,21.681818181818183,0.08844133099824869,1.8747810858143608,14.98832590351855,oratorical
inaugural_2013-Obama_txt,998,2068,0.5174081237911026,1767,0.004008016032064128,0.26259196378041877,6.187374749498998,22.977777777777778,0.09519038076152304,1.9589178356713426,16.48656379425518,oratorical
inaugural_2017-Trump_txt,708,1451,0.5120606478290834,1309,0.0014124293785310734,0.2849503437738732,6.312146892655368,16.122222222222224,0.08333333333333333,2.019774011299435,14.531000000000002,oratorical
movie_reviews_batch_0000,654,1287,0.49184149184149184,1078,0.04892966360856269,0.19202226345083487,6.085626911314985,20.109375,0.053516819571865444,1.9128440366972477,14.824215883027524,reviews
movie_reviews_batch_0001,901,1554,0.4202059202059202,1520,0.033296337402885685,0.19342105263157894,6.077691453940067,18.951219512195124,0.07769145394006659,1.9167591564927857,14.418733656370971,reviews
movie_reviews_batch_0002,680,1215,0.4403292181069959,1077,0.05588235294117647,0.17177344475394615,5.969117647058823,22.09090909090909,0.04411764705882353,1.8647058823529412,15.02898395721925,reviews
movie_reviews_batch_0003,561,1028,0.4542801556420234,936,0.024955436720142603,0.20726495726495728,5.853832442067736,12.238095238095237,0.08912655971479501,1.8591800356506238,11.121181563534503,reviews
movie_reviews_batch_0004,572,1010,0.4336633663366337,968,0.038461538461538464,0.21384297520661158,6.199300699300699,18.035714285714285,0.07867132867132867,1.951048951048951,14.466306193806194,reviews
movie_reviews_batch_0005,907,1564,0.420076726342711,1503,0.040793825799338476,0.19427811044577512,6.0452039691289965,19.073170731707318,0.08158765159867695,1.9140022050716647,14.433762605211502,reviews
movie_reviews_batch_0006,570,1081,0.4727104532839963,967,0.02280701754385965,0.18510858324715615,6.094736842105263,20.01851851851852,0.07368421052631578,1.956140350877193,15.2996783625731,reviews
movie_reviews_batch_0007,902,1702,0.4700352526439483,1407,0.03325942350332594,0.17057569296375266,5.639689578713969,14.423728813559322,0.03436807095343681,1.7727272727272727,10.953436055469954,reviews
movie_reviews_batch_0008,599,1189,0.49621530698065597,1005,0.025041736227045076,0.19701492537313434,6.031719532554257,16.28767123287671,0.07011686143572621,1.9098497495826376,13.298418825897045,reviews
movie_reviews_batch_0009,567,1037,0.45323047251687565,990,0.029982363315696647,0.2111111111111111,6.248677248677248,16.46031746031746,0.05114638447971781,1.998236331569665,14.408712522045857,reviews
movie_reviews_batch_0010,530,952,0.4432773109243697,834,0.04905660377358491,0.19784172661870503,6.139622641509434,20.25531914893617,0.05849056603773585,1.8716981132075472,14.395612203934164,reviews
movie_reviews_batch_0011,616,1228,0.498371335504886,1029,0.017857142857142856,0.2021379980563654,5.847402597402597,20.466666666666665,0.07792207792207792,1.8506493506493507,14.22966233766234,reviews
movie_reviews_batch_0013,687,1294,0.46908809891808345,1090,0.02911208151382824,0.19174311926605506,5.842794759825328,16.805194805194805,0.07714701601164484,1.7714701601164484,11.867373863400065,reviews
movie_reviews_batch_0014,527,1044,0.4952107279693486,869,0.011385199240986717,0.19332566168009205,5.958254269449715,19.69811320754717,0.04743833017077799,1.8368121442125238,13.766647452651178,reviews
movie_reviews_batch_0015,786,1528,0.48560209424083767,1378,0.007633587786259542,0.19521044992743106,6.1653944020356235,19.844155844155843,0.089058524173028,1.9491094147582697,15.148711873368363,reviews
movie_reviews_batch_0016,525,954,0.449685534591195,860,0.022857142857142857,0.20232558139534884,5.979047619047619,17.345454545454544,0.05142857142857143,1.8647619047619048,13.178917748917751,reviews
movie_reviews_batch_0017,752,1339,0.43838685586258397,1218,0.03590425531914894,0.19458128078817735,6.045212765957447,14.554347826086957,0.06382978723404255,1.8617021276595744,12.054280758556892,reviews
movie_reviews_batch_0018,828,1457,0.43170899107755667,1424,0.010869565217391304,0.21207865168539325,6.138888888888889,22.075757575757574,0.08454106280193237,1.921497584541063,15.693216952129998,reviews
movie_reviews_batch_0020,699,1243,0.43765084473049076,1148,0.05007153075822604,0.1916376306620209,5.909871244635193,20.048387096774192,0.06580829756795423,1.9012875536480687,14.664064100789144,reviews
movie_reviews_batch_0022,764,1464,0.4781420765027322,1223,0.02356020942408377,0.1946034341782502,5.892670157068062,20.333333333333332,0.06413612565445026,1.7984293193717278,13.56146596858639,reviews
movie_reviews_batch_0023,1087,2126,0.48871119473189084,1743,0.02667893284268629,0.17728055077452667,5.924563017479301,24.15909090909091,0.06439742410303588,1.8104875804967802,15.19579890440746,reviews
movie_reviews_batch_0029,583,1038,0.43834296724470134,1020,0.05317324185248713,0.22941176470588234,6.341337907375643,20.76,0.13550600343053174,2.0497427101200687,16.693363979416812,reviews
movie_reviews_batch_0030,640,1268,0.49526813880126186,1183,0.0109375,0.1978021978021978,6.453125,18.925373134328357,0.078125,2.0375,15.833395522388063,reviews
movie_reviews_batch_0031,670,1203,0.44305901911886947,1202,0.016417910447761194,0.2021630615640599,6.294029850746269,18.227272727272727,0.09104477611940298,2.0,15.118636363636366,reviews
movie_reviews_batch_0032,694,1302,0.46697388632872505,1169,0.01729106628242075,0.1804961505560308,5.946685878962536,17.594594594594593,0.07492795389048991,1.8688760806916427,13.324629644053278,reviews
movie_reviews_batch_0033,641,1210,0.47024793388429753,1095,0.0171606864274571,0.1908675799086758,6.1653666146645865,26.304347826086957,0.08580343213728549,1.9329173166926676,17.477119989147393,reviews
movie_reviews_batch_0034,553,1030,0.46310679611650485,933,0.014466546112115732,0.17792068595927116,6.0650994575045205,15.373134328358208,0.05605786618444846,1.8444846292947559,12.170441013737822,reviews
movie_reviews_batch_0035,695,1282,0.45787831513260535,1193,0.04028776978417266,0.20201173512154233,6.082014388489209,20.677419354838708,0.09352517985611511,1.9237410071942447,15.174337433279188,reviews
movie_reviews_batch_0036,726,1398,0.48068669527897,1307,0.013774104683195593,0.2035195103289977,6.268595041322314,16.06896551724138,0.07851239669421488,1.9848484848484849,14.09810867293626,reviews
movie_reviews_batch_0037,694,1298,0.4653312788906009,1103,0.023054755043227664,0.18223028105167724,5.759365994236311,13.244897959183673,0.04610951008645533,1.7708933717579252,10.472051990825154,reviews
movie_reviews_batch_0038,523,968,0.4597107438016529,963,0.01338432122370937,0.21599169262720663,6.313575525812619,13.444444444444445,0.06118546845124283,2.0152963671128106,13.4338304652645,reviews
movie_reviews_batch_0039,624,1232,0.49350649350649356,1023,0.04006410256410257,0.1603128054740958,5.9951923076923075,19.555555555555557,0.08653846153846154,1.8894230769230769,14.331858974358976,reviews
movie_reviews_batch_0040,647,1189,0.4558452481076535,980,0.03554868624420402,0.15714285714285714,5.774343122102009,17.231884057971016,0.05100463678516229,1.723338485316847,11.46582890934749,reviews
movie_reviews_batch_0042,803,1595,0.496551724137931,1366,0.017434620174346202,0.2005856515373353,6.098381070983811,15.792079207920793,0.06973848069738481,1.9103362391033625,13.11087851250879,reviews
movie_reviews_batch_0043,610,1059,0.4239848914069877,1034,0.021311475409836064,0.1760154738878143,6.255737704918033,21.612244897959183,0.08196721311475409,1.9524590163934425,15.877791903646706,reviews
movie_reviews_batch_0044,534,936,0.4294871794871795,868,0.026217228464419477,0.1728110599078341,5.737827715355805,18.352941176470587,0.06741573033707865,1.8183520599250935,13.024201365939632,reviews
movie_reviews_batch_0045,710,1402,0.4935805991440799,1190,0.023943661971830985,0.17563025210084032,5.898591549295775,20.02857142857143,0.06338028169014084,1.8633802816901408,14.209030181086522,reviews
movie_reviews_batch_0046,914,1762,0.48127128263337116,1532,0.020787746170678335,0.19255874673629242,6.1039387308533914,25.91176470588235,0.04814004376367615,1.900437636761488,16.940752349079677,reviews
movie_reviews_batch_0048,566,1159,0.5116479723899914,943,0.028268551236749116,0.19830328738069988,5.881625441696113,13.32183908045977,0.0636042402826855,1.8445229681978799,11.370888266114292,reviews
movie_reviews_batch_0049,866,1544,0.43911917098445596,1464,0.017321016166281754,0.20423497267759563,6.065819861431871,22.3768115942029,0.08198614318706697,1.8937644341801385,15.483376845064765,reviews
reuters_batch_0000,2800,4345,0.3555811277330264,4702,0.10071428571428571,0.2501063377286261,6.068928571428572,24.005524861878452,0.09035714285714286,1.9532142857142858,16.82008326756117,news
reuters_batch_0001,1973,2905,0.3208261617900172,3067,0.12062848454130766,0.24160417345940657,5.976178408514952,23.24,0.07045108971109985,1.8864673086670045,15.733914242270654,news
reuters_batch_0002,1688,2442,0.3087633087633087,2655,0.12559241706161137,0.24293785310734464,5.854265402843602,25.175257731958762,0.06220379146919431,1.889218009478673,16.52112302731226,news
reuters_batch_0003,2403,3633,0.33856317093311317,4070,0.10362047440699126,0.25135135135135134,6.02455264253017,24.38255033557047,0.09404910528506034,1.974615064502705,17.219652392004402,news
reuters_batch_0004,1734,2584,0.32894736842105265,2803,0.11534025374855825,0.2711380663574741,5.929642445213379,24.37735849056604,0.08881199538638986,1.9204152249134947,16.578069465299993,news
reuters_batch_0005,3381,5263,0.35759072772183165,5592,0.09671694764862467,0.2501788268955651,6.105590062111801,24.031963470319635,0.08044957113280095,1.940550133096717,16.680957323965917,news
reuters_batch_0006,1957,2904,0.3261019283746557,3147,0.13387838528359736,0.25484588496981253,5.881451200817578,28.470588235294116,0.08482370975983648,1.9213081246806336,18.184965282996185,news
reuters_batch_0007,1768,2659,0.3350883790898834,2809,0.10350678733031674,0.2395870416518334,5.9281674208144794,26.59,0.08484162895927602,1.8597285067873304,16.724896380090502,news
reuters_batch_0008,2363,3579,0.33975970941603795,3781,0.10749047820567076,0.24808251785242,5.775285653829878,26.124087591240876,0.06559458315700381,1.8654253068133728,16.610412780981743,news
reuters_batch_0009,2189,3297,0.33606308765544435,3522,0.11557788944723618,0.2563884156729131,5.954317039744176,26.804878048780488,0.07126541799908634,1.918227501142074,17.498986952500868,news
reuters_batch_0010,2448,3781,0.35255223485850307,4078,0.1017156862745098,0.254291319274154,6.0191993464052285,25.039735099337747,0.09068627450980392,1.9362745098039216,17.023535904427998,news
reuters_batch_0012,1636,2364,0.3079526226734348,2535,0.13141809290953546,0.2678500986193294,5.58679706601467,26.266666666666666,0.07885085574572127,1.8416870415647921,16.38590709046455,news
reuters_batch_0013,1713,2526,0.3218527315914489,2699,0.12609457092819615,0.2478695813264172,5.880910683012259,24.057142857142857,0.0793928779918272,1.8861646234676006,16.049028271203404,news
reuters_batch_0014,2790,4337,0.35669817846437635,4669,0.08136200716845877,0.2544442064681945,6.091039426523298,23.192513368983956,0.07670250896057347,1.9508960573476704,16.475653690606254,news
reuters_batch_0015,2307,3447,0.3307223672758921,3530,0.14954486345903772,0.2413597733711048,5.824880797572605,26.72093023255814,0.07368877329865627,1.8695275249241439,16.891587584802576,news
reuters_batch_0016,2286,3512,0.34908883826879267,3824,0.09580052493438321,0.2651673640167364,6.080927384076991,24.55944055944056,0.08398950131233596,1.9641294838145231,17.164909727193194,news
reuters_batch_0017,2498,3903,0.3599795029464514,4194,0.11849479583666933,0.26442536957558416,6.018815052041633,22.958823529411763,0.10968775020016013,1.9799839871897518,16.72775222530966,news
reuters_batch_0018,2208,3384,0.34751773049645385,3551,0.11005434782608696,0.23570825119684596,5.857336956521739,23.830985915492956,0.09692028985507246,1.8822463768115942,15.914591753419067,news
reuters_batch_0019,2406,3603,0.3322231473771857,3831,0.1255195344970906,0.26050639519707647,5.842061512884456,25.735714285714284,0.07231920199501247,1.9039900249376558,16.914010865692912,news
reuters_batch_0020,2889,4507,0.35899711559795877,5025,0.09068881966078228,0.2599004975124378,6.16926272066459,26.052023121387283,0.09484250605745932,1.9965385946694358,18.129444434440384,news
reuters_batch_0021,2165,3198,0.3230143839899937,3722,0.09099307159353348,0.2721655024180548,6.070207852193995,28.553571428571427,0.08452655889145497,1.9958429561200923,19.096839739359947,news
reuters_batch_0022,2332,3496,0.3329519450800915,3646,0.14493996569468268,0.24520021941854087,5.7933104631217835,26.08955223880597,0.06946826758147513,1.8752144082332762,16.712455390286994,news
reuters_batch_0023,2463,3739,0.341267718641348,4068,0.12261469752334551,0.2539331366764995,5.993909866017052,23.22360248447205,0.0876979293544458,1.9293544457978076,16.233587429358234,news
reuters_batch_0024,2680,4143,0.353125754284335,4540,0.10634328358208955,0.2674008810572687,6.130597014925373,26.056603773584907,0.09477611940298507,1.9828358208955223,17.969538158265284,news
reuters_batch_0025,2337,3540,0.3398305084745763,3893,0.10868635002139496,0.2635499614693039,5.956354300385109,25.83941605839416,0.08943089430894309,1.949507916131793,17.49156567312888,news
reuters_batch_0026,2700,3950,0.31645569620253167,4236,0.14296296296296296,0.23677998111425874,5.761851851851852,26.68918918918919,0.07555555555555556,1.885925925925926,17.07270970970971,news
reuters_batch_0028,2582,3868,0.3324715615305067,3911,0.1332300542215337,0.24904116594221426,5.772269558481797,24.481012658227847,0.07474825716498838,1.843144848954299,15.706704154369586,news
reuters_batch_0029,2177,3206,0.32096069868995636,3290,0.13688562241616903,0.24468085106382978,5.656407900780891,26.716666666666665,0.08360128617363344,1.8144235186035829,16.239697519522277,news
reuters_batch_0030,2356,3628,0.35060639470782795,3959,0.09932088285229201,0.24172770901742865,6.07258064516129,23.86842105263158,0.07852292020373515,1.9571307300509337,16.812826825127335,news
reuters_batch_0031,2570,3941,0.34788124841410806,4378,0.10350194552529182,0.2544540886249429,6.031906614785992,24.943037974683545,0.0821011673151751,1.9680933852140077,17.36128675565188,news
reuters_batch_0032,2172,3235,0.32859350850077285,3450,0.13167587476979742,0.24956521739130436,5.834714548802946,23.613138686131386,0.07596685082872928,1.8876611418047882,15.893525560887742,news
reuters_batch_0033,2238,3428,0.3471411901983664,3723,0.0969615728328865,0.23798012355627182,5.982126899016979,23.31972789115646,0.07238605898123325,1.9262734584450403,16.234720687202497,news
reuters_batch_0034,2131,3177,0.329241422725842,3454,0.09713749413420929,0.23856398378691374,5.9845143125293285,25.416,0.07695917409666823,1.8859690286250586,16.57667453777569,news
reuters_batch_0035,1624,2419,0.32864820173625464,2523,0.13423645320197045,0.25921521997621877,5.863300492610837,22.60747663551402,0.07881773399014778,1.875,15.351915887850467,news
reuters_batch_0036,2061,3063,0.32713026444662097,3261,0.13876758854924795,0.2640294388224471,5.796700630761766,26.17948717948718,0.07860262008733625,1.903444929645803,17.080650169820476,news
reuters_batch_0037,2677,4111,0.34882023838482124,4341,0.10795666791184161,0.24856023957613452,5.930892790437056,25.067073170731707,0.09861785580874113,1.9200597683974598,16.842863803675396,news
reuters_batch_0038,2712,4321,0.3723675075214071,4473,0.11762536873156341,0.25396825396825395,6.061209439528024,24.833333333333332,0.10029498525073746,1.954646017699115,17.15982300884956,news
reuters_batch_0039,2339,3519,0.3353225348110258,3859,0.10431808465156049,0.24850997667789582,6.029072253099615,26.458646616541355,0.08978195810175288,1.9260367678495083,17.456106041075326,news
shakespeare_a_and_c_xml,15881,25242,0.3708501703510023,19404,0.08381084314589761,0.14625850340136054,5.412001763113154,59.957244655581945,0.019520181348781564,1.598576915811347,26.65653302225086,drama
shakespeare_dream_xml,11771,19793,0.40529480119234074,13969,0.06966273043921502,0.11718805927410696,5.221901282813695,79.48995983935743,0.021068728230396738,1.4899328859060403,32.99229239104068,drama
shakespeare_hamlet_xml,15830,26882,0.4111301242467078,19044,0.0651295009475679,0.13363789119932787,5.3774478837650035,68.40203562340967,0.03177511054958939,1.5103600758054327,28.909042787633883,drama
shakespeare_j_caesar_xml,14584,24381,0.40182929330216155,16794,0.08646461876028524,0.13379778492318686,5.272901810202963,71.28947368421052,0.019679100383982448,1.5049369171695008,29.97115035944221,drama
shakespeare_macbeth_xml,13130,21392,0.3862191473448018,15392,0.06725057121096725,0.1441008316008316,5.302665651180503,55.276485788113696,0.026656511805026657,1.4678598629093678,23.288575839694882,drama
shakespeare_merchant_xml,14575,25529,0.42908065337459356,17414,0.06970840480274443,0.11352934420581141,5.267307032590051,71.31005586592178,0.023945111492281304,1.5073756432246999,30.007954377760957,drama
shakespeare_othello_xml,15456,26737,0.421924673673187,19123,0.07686335403726709,0.13439313915180673,5.3707945134575565,61.183066361556065,0.031185300207039336,1.5803571428571428,26.919610166721153,drama
shakespeare_r_and_j_xml,16618,27171,0.38839203562621916,19531,0.06276326874473462,0.09333879473657263,5.1212540618606335,66.75921375921376,0.02497292092911301,1.4679865206402696,27.768334309648555,drama
state_union_1946-Truman_txt,14100,26604,0.4700045105999098,29997,0.005319148936170213,0.301996866353302,7.179645390070922,21.842364532019705,0.1746808510638298,2.3373758865248226,20.509557628480596,oratorical
state_union_1951-Truman_txt,1960,3982,0.5077850326469111,3620,0.004081632653061225,0.25441988950276245,6.291326530612245,16.386831275720166,0.12091836734693878,1.998469387755102,14.38280297304107,oratorical
state_union_1953-Eisenhower_txt,3641,6899,0.47224235396434266,7943,0.004119747322164241,0.2978723404255319,7.146663004669047,19.881844380403457,0.1815435319967042,2.3658335622081847,20.080755342413934,oratorical
state_union_1958-Eisenhower_txt,2576,4876,0.4716981132075472,5325,0.005046583850931677,0.28187793427230046,6.897127329192546,19.046875,0.16653726708074534,2.2402950310559007,18.27376261645963,oratorical
state_union_1962-Kennedy_txt,3423,6543,0.4768454837230628,6728,0.0035056967572304996,0.2739298454221165,6.6871165644171775,24.69056603773585,0.1375985977212971,2.133800759567631,19.21816971761503,oratorical
state_union_1964-Johnson_txt,1599,3175,0.49637795275590546,3032,0.006253908692933083,0.25065963060686014,6.452782989368355,23.007246376811594,0.1275797373358349,2.0600375234521575,17.691268863691985,oratorical
state_union_1965-Johnson-1_txt,2161,4417,0.5107539053656328,4043,0.004627487274409995,0.2770220133564185,6.434521055067099,17.054054054054053,0.11892642295233688,2.0536788523831557,15.294491539202319,oratorical
state_union_1965-Johnson-2_txt,1676,3752,0.5533049040511727,2942,0.004176610978520286,0.24711080897348742,6.071002386634845,19.04568527918782,0.0883054892601432,1.905727923627685,14.325406757689933,oratorical
state_union_1966-Johnson_txt,2697,5500,0.5096363636363637,4986,0.0033370411568409346,0.26153229041315684,6.441230997404523,20.754716981132077,0.11271783463107156,2.0229885057471266,16.375603990457606,oratorical
state_union_1972-Nixon_txt,1914,3989,0.5201804963650037,3627,0.02246603970741902,0.2746071133167907,6.610240334378266,22.794285714285714,0.12800417972831765,2.1081504702194356,18.175946977160766,oratorical
state_union_1973-Nixon_txt,838,1683,0.5020796197266786,1609,0.029832935560859187,0.27843380981976384,6.7959427207637235,26.714285714285715,0.12052505966587113,2.1825775656324584,20.58298670303444,oratorical
state_union_1977-Ford_txt,2374,4683,0.49306000427076657,4920,0.0021061499578770007,0.27947154471544716,6.91027801179444,21.781395348837208,0.14827295703454085,2.2603201347935973,19.576521776610964,oratorical
state_union_1979-Carter_txt,1670,3242,0.48488587291795193,3280,0.004790419161676647,0.29603658536585364,6.682634730538922,20.13664596273292,0.1497005988023952,2.1449101796407186,17.573232045226323,oratorical
state_union_1980-Carter_txt,1725,3398,0.49234844025897584,3479,0.0011594202898550724,0.28628916355274503,6.59304347826087,20.71951219512195,0.1356521739130435,2.161159420289855,17.992290915517852,oratorical
state_union_1981-Reagan_txt,2183,4343,0.49735206078747407,4385,0.0004580852038479157,0.26476624857468645,6.721484196060468,19.740909090909092,0.14429683921209344,2.168117269812185,17.692738329238335,oratorical
state_union_1983-Reagan_txt,2819,5503,0.48773396329274943,5535,0.002128414331323164,0.26973803071364044,6.584604469670095,21.165384615384614,0.11635331677899964,2.114579638169564,17.616539730400856,oratorical
